NightTimeOrder 	energyWeek0Z1 	priceWeek0Z1 	energyWeek1Z1 	priceWeek1Z1 	energyWeek2Z1 	priceWeek2Z1 	energyWeek3Z1 	priceWeek3Z1 	energyWeek4Z1 	priceWeek4Z1 	energyWeek5Z1 	priceWeek5Z1 	energyWeek6Z1 	priceWeek6Z1 	energyWeek7Z1 	priceWeek7Z1 	energyWeek8Z1 	priceWeek8Z1 	energyWeek9Z1 	priceWeek9Z1 	energyWeek10Z1 	priceWeek10Z1 	energyWeek11Z1 	priceWeek11Z1 	energyWeek12Z1 	priceWeek12Z1 	energyWeek13Z1 	priceWeek13Z1 	energyWeek14Z1 	priceWeek14Z1 	energyWeek15Z1 	priceWeek15Z1 	energyWeek16Z1 	priceWeek16Z1 	energyWeek17Z1 	priceWeek17Z1 	energyWeek18Z1 	priceWeek18Z1 	energyWeek19Z1 	priceWeek19Z1 	energyWeek20Z1 	priceWeek20Z1 	energyWeek21Z1 	priceWeek21Z1 	energyWeek22Z1 	priceWeek22Z1 	energyWeek23Z1 	priceWeek23Z1 	energyWeek24Z1 	priceWeek24Z1 	energyWeek25Z1 	priceWeek25Z1 	energyWeek26Z1 	priceWeek26Z1 	energyWeek27Z1 	priceWeek27Z1 	energyWeek28Z1 	priceWeek28Z1 	energyWeek29Z1 	priceWeek29Z1 	energyWeek30Z1 	priceWeek30Z1 	energyWeek31Z1 	priceWeek31Z1 	energyWeek32Z1 	priceWeek32Z1 	energyWeek33Z1 	priceWeek33Z1 	energyWeek34Z1 	priceWeek34Z1 	energyWeek35Z1 	priceWeek35Z1 	energyWeek36Z1 	priceWeek36Z1 	energyWeek37Z1 	priceWeek37Z1 	energyWeek38Z1 	priceWeek38Z1 	energyWeek39Z1 	priceWeek39Z1 	energyWeek40Z1 	priceWeek40Z1 	energyWeek41Z1 	priceWeek41Z1 	energyWeek42Z1 	priceWeek42Z1 	energyWeek43Z1 	priceWeek43Z1 	energyWeek44Z1 	priceWeek44Z1 	energyWeek45Z1 	priceWeek45Z1 	energyWeek46Z1 	priceWeek46Z1 	energyWeek47Z1 	priceWeek47Z1 	energyWeek48Z1 	priceWeek48Z1 	energyWeek49Z1 	priceWeek49Z1 	energyWeek50Z1 	priceWeek50Z1 	energyWeek51Z1 	priceWeek51Z1 	
15.0 	573111.3098464782 	1119046.629730001 	1738233.962147665 	3336928.248229778 	2197191.6888280744 	4230271.695776618 	1472479.0017959897 	2875063.8291464355 	1379210.5120407112 	2702009.8530026674 	1776179.6755638341 	3469750.632223441 	1927876.9949336413 	3740886.383095329 	1254219.6875837299 	2462004.8985658856 	849237.4175026077 	1675805.138297894 	1214469.3645437562 	2383674.3163162796 	896658.2170464665 	1771673.5929373305 	277607.38881751645 	549775.9822941814 	325166.90569030284 	650333.8113806057 	207952.18273756895 	415904.3654751379 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	100233.66817708344 	195074.50969231455 	987496.1821740177 	1925442.9878010661 	1307160.0060756118 	2549840.8458263264 	964977.635594837 	1879284.4366552578 	869997.0985993322 	1700167.185923915 	1413395.7161597027 	2753164.6940731504 	1596655.4296353264 	3106087.734471102 	1615548.5415345242 	3149644.9884839817 	972996.4333557026 	1898790.3801742466 	2025039.4118454298 	3940110.2400006307 	
15.5 	573111.3098464782 	1119046.629730001 	1808968.1594530637 	3430569.6372869676 	2148514.44514867 	4129202.5754722035 	1467737.07579968 	2864909.404448815 	1384353.3957265734 	2684933.6614096127 	1814197.9666003531 	3515237.0182915092 	1899117.1004010886 	3675023.24874404 	1253927.491221723 	2451083.0375319356 	848767.4926878795 	1674878.2945193343 	1214444.1907857426 	2383625.0996593824 	896656.8228551648 	1771670.851202632 	277607.29283912096 	549775.792603536 	325166.9005628355 	650333.801125671 	207952.18191039644 	415904.3638207929 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	100233.66817708504 	195074.5096923176 	987496.1821740712 	1925442.9878011702 	1307160.0060756064 	2549840.845826316 	964977.6355948509 	1879284.4366552848 	869997.0985993333 	1700167.1859239172 	1437248.8134274005 	2777017.7913408456 	1581815.073445152 	3059224.252612121 	1613284.1101058363 	3145243.5497430116 	972810.5930767236 	1898426.6133891563 	2031049.1088220745 	3942877.4867410273 	
16.0 	573111.3098464782 	1119046.629730001 	1885745.0295266823 	3527896.0622707675 	2095624.9287273518 	4020619.685094378 	1496963.27320697 	2889837.768171648 	1361409.9555314116 	2627010.7186890705 	1881652.1267329121 	3594709.370441665 	1879059.3545078188 	3615402.2353059733 	1235738.952952422 	2396913.4205250056 	847389.7920340033 	1672160.8916513098 	1214221.9860625598 	2383192.7238388546 	896179.9259767616 	1770735.847710851 	277547.0474817576 	549656.8951021935 	325163.0994781201 	650326.1989562402 	207951.50895381853 	415903.01790763706 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	100233.66817708888 	195074.50969232517 	987496.1821740527 	1925442.9878011346 	1307469.902109884 	2544621.8743819217 	964746.3652505898 	1878831.3034651943 	869986.1302604572 	1700145.7088379713 	1493229.1617518372 	2869873.606967528 	1546799.316892039 	2980364.2940912014 	1613931.3730569563 	3124255.157987963 	972039.3706624856 	1896916.6629348672 	2091027.6375569415 	4009661.4558183462 	
16.5 	582617.2752373839 	1128552.5951209068 	1967442.0510213927 	3634689.5733210756 	2051002.6273633577 	3915437.5491569624 	1546311.0271597693 	2960837.430463064 	1354865.8348134158 	2572904.236650136 	1928055.8079688328 	3626313.3818994057 	1888153.8499980967 	3606781.978643024 	1191268.0143733784 	2302437.8292972785 	845285.2840333366 	1668009.8849740876 	1228363.951051659 	2405267.3719169344 	885202.0670014366 	1749180.237277302 	276777.7267237845 	548136.9526902625 	325120.28654855967 	650240.5730971193 	207944.36738702405 	415888.7347740481 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	100233.66817708014 	195074.50969230788 	1007704.9952846366 	1949933.6297797957 	1295278.454420611 	2499944.8585477276 	963714.7661138073 	1876809.8245338136 	869938.7282944903 	1700052.8849873433 	1564112.401252766 	2964146.183822969 	1542447.9962320519 	2940137.4271689276 	1582477.2383659673 	3053212.195197286 	1002247.2125451234 	1925670.837381844 	2140027.357923101 	4046228.212357515 	
17.0 	642898.2635265501 	1215669.0928539375 	2017089.5074456495 	3699696.0096579217 	2054864.563552848 	3859870.8503386467 	1571189.7778001702 	2960402.246342405 	1364231.016106927 	2573901.108225117 	1969426.8454136245 	3662515.8108267165 	1901482.5163821978 	3581384.5511033703 	1140494.6998339156 	2196518.932781313 	865272.7386916501 	1690132.7969994347 	1261103.7208858035 	2420659.178273374 	858824.0973360833 	1681143.6425614979 	274607.864449987 	543848.7503732269 	325002.5087972904 	650005.0175945808 	207924.81136659952 	415849.62273319904 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	100233.66817708741 	195074.50969232232 	1071770.1795418414 	2043365.0329121475 	1251754.516418611 	2407138.1212234423 	961769.0809838927 	1872997.0202154075 	870281.8937764476 	1697521.9938590582 	1646896.5400185017 	3068314.5565975043 	1553888.3227284253 	2919327.066052264 	1537028.799351578 	2957093.062467007 	1058192.516035156 	2018202.451062979 	2188601.2925273743 	4101113.1514842906 	
17.5 	719195.7232276818 	1311795.406208769 	2059019.8501188813 	3739242.3819121057 	2075841.192745497 	3791548.5662050503 	1598417.8608409201 	2965368.960765856 	1374912.7471040306 	2552296.2520362786 	2013097.7200557857 	3718053.071040309 	1935317.644641755 	3584392.895891456 	1108056.4520719151 	2114231.55130508 	904873.6494107799 	1715274.2321395034 	1281299.4109921341 	2405598.896023305 	818819.735048003 	1589399.831749374 	271760.9499582042 	538222.9523184673 	324503.1307712497 	648323.6161192784 	207282.95403584006 	414565.9080716801 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	100233.6681770962 	195074.50969233963 	1148075.7499084186 	2129672.5810970627 	1200313.5902023101 	2299956.1228715437 	1002886.7296430673 	1938460.5258192474 	893448.889815998 	1693210.4931868876 	1701522.3591805412 	3139735.3470163466 	1570892.7101513518 	2899898.7817185074 	1489747.8156378667 	2858179.9564275737 	1126392.061897446 	2095824.8370507269 	2243569.807645052 	4092846.1853786414 	
18.0 	806375.2208962468 	1454049.9195852233 	2107506.163165606 	3725189.707138056 	2114618.2863088017 	3746818.5988440323 	1632610.8355015449 	2960836.881871834 	1390140.072243568 	2525910.6382957813 	2065308.4687833048 	3694927.6700875647 	1977137.9098972478 	3532578.409181253 	1107911.8576801727 	2069715.1413950666 	929994.9198099109 	1703282.384428041 	1313042.3171367513 	2429078.2184126563 	765141.844492345 	1477902.0545863688 	298090.98781560326 	582342.4077898702 	313372.4051605506 	603013.8869665212 	204176.13805342373 	408352.27610684745 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	131196.02193821338 	234635.80918915637 	1216531.333727597 	2217906.559129172 	1141665.1891508794 	2176377.1773138735 	1070425.7115694487 	2018906.8848909424 	917815.7947481952 	1682308.9953123492 	1749814.0154243323 	3159607.9046203215 	1595553.8726490124 	2917973.9884551936 	1496952.9849590356 	2796082.3547063963 	1173328.7416565476 	2146312.4535660045 	2294046.542153384 	4031369.91531273 	
18.5 	900204.8858873819 	1607021.7970216705 	2157805.859406795 	3657219.1352977664 	2158842.642865739 	3678070.226421718 	1671598.778597425 	2913005.3058739803 	1420011.9559571221 	2505666.973465842 	2114773.522055711 	3625014.8492847118 	2022219.2183651007 	3451218.144501165 	1128669.5462848828 	2059419.989878466 	958517.9487736993 	1700102.5956250862 	1352826.4408029225 	2418706.753245312 	709976.2477049137 	1345667.8640227446 	362156.1352852222 	657736.6389922979 	277617.4888536916 	522834.05225190584 	198815.47379846105 	397630.9475969221 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	199328.612350053 	326701.86619235773 	1267175.5879945203 	2237112.2579190833 	1127378.377235282 	2059174.550011185 	1134332.0171563823 	2083201.8455609109 	943105.1839899255 	1694623.3677219513 	1798140.9305296869 	3116901.4545149663 	1632754.6240652408 	2869984.2318916325 	1534652.1427544414 	2734862.6497023595 	1207174.9378998636 	2155220.365521649 	2345334.2952016415 	3955409.791197363 	
19.0 	1001862.2845200135 	1716935.9830249802 	2210428.8379864492 	3575487.8639335507 	2207702.8734311555 	3588399.1935856063 	1716026.2323587812 	2829507.0546939303 	1458435.7442899751 	2431632.603983747 	2166747.6350099547 	3541806.063400245 	2071421.333860911 	3361932.8130504913 	1161702.6547085945 	1990586.296352778 	991717.5036178323 	1689432.639269844 	1397663.4024817927 	2338716.018712289 	655273.0614869292 	1180792.322890663 	443985.96941256744 	789749.8162017561 	233029.6011988813 	428131.3592929553 	192242.0368917583 	384484.0737835166 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	286127.20477267145 	452310.75322197285 	1315015.5279589295 	2187852.467228798 	1146627.8996848275 	1966577.22376711 	1189848.2223570806 	2032354.3419997408 	972672.4866563294 	1680247.9142153964 	1847826.4591264527 	3034486.309973983 	1675178.9901658883 	2778888.9627007563 	1578233.1659638498 	2645286.4304600535 	1240573.4584660975 	2127882.609647085 	2399124.084664409 	3869047.1755678053 	
19.5 	1117056.1214810098 	1764793.7677977188 	2265713.4130368214 	3482050.2640673625 	2260706.734885021 	3489810.6302968487 	1766043.2491725476 	2734630.342211766 	1505167.7331870755 	2335000.443144276 	2221552.405243713 	3447216.595763465 	2124938.8793392843 	3264745.3708143653 	1205561.137253268 	1891016.487108014 	1031882.1205154981 	1629508.4938364292 	1447978.0369032305 	2244932.923190103 	606296.9915756616 	1017056.4724488102 	532750.0025776464 	876597.3581735224 	187869.2534956487 	317575.44089432654 	186149.54005746025 	356424.6936621109 	0.0 	0.0 	20300.302658590605 	37044.85256488213 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	385832.2644377035 	576406.4570772368 	1366456.6728781343 	2099906.590337404 	1189186.5977341423 	1860544.1588163518 	1239592.1869182254 	1937343.2829801657 	1013309.1610616668 	1594934.8879265056 	1900629.482861189 	2939263.0532018733 	1724090.173818 	2678598.892578453 	1627469.3845361562 	2545413.14598293 	1283317.712332793 	2038644.8202817736 	2454939.0477017537 	3772342.5974869267 	
20.0 	1247749.7378804702 	1776878.5160216733 	2323966.914533753 	3377727.3088568086 	2317355.619671289 	3382281.1127676633 	1821873.7405756265 	2630718.201501248 	1560484.0941204692 	2231356.366210999 	2279567.190374857 	3342273.131426974 	2182262.5744433557 	3158530.924092072 	1259055.3032673534 	1783319.1195156528 	1082365.8471444955 	1537082.7709518191 	1503750.4052081332 	2141277.328644702 	614561.2397283486 	896747.8864477433 	607841.7347540822 	861636.0715801278 	169684.68448187882 	243464.44720058603 	176667.3015240476 	260193.57798276495 	0.0 	0.0 	64342.5822162215 	90658.73261734778 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	495671.93628821 	682219.9026560835 	1424361.0546337334 	2000769.4713077678 	1241642.9570878586 	1748993.8598930358 	1295222.7687093422 	1833709.981507392 	1065870.8157709124 	1496914.9782277998 	1957282.175872439 	2833497.2643035604 	1779059.2937802065 	2570462.04581278 	1682423.9830692173 	2437033.149846218 	1336405.1245119236 	1936127.7497150546 	2512876.2096892316 	3666177.919811856 	
20.5 	1392634.5647423584 	1808737.5274211043 	2384808.575130058 	3276302.8222571705 	2377056.0075125704 	3278592.210671064 	1882570.0358297802 	2534020.369800629 	1621242.7681355963 	2137053.90798734 	2340104.034308357 	3240134.1963705556 	2242746.543843577 	3056079.4593268423 	1319084.4205913385 	1684962.4867631109 	1144735.694568154 	1471148.6091508954 	1563865.813046558 	2043001.2976585773 	656481.5909851423 	807879.3202386483 	701433.9627064681 	909552.6304575983 	207762.82144578057 	268239.3052430106 	201236.10563965954 	237081.0369475965 	0.0 	0.0 	130650.1334008778 	189949.8577986314 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	6711.061597473695 	13422.12319494739 	621027.032980999 	798811.9207371756 	1487155.9577638796 	1913256.8760047518 	1301667.6312848579 	1650978.9871620098 	1358197.668549336 	1753981.1590774038 	1130042.144369475 	1431866.331248227 	2017386.7861163458 	2733064.9179679453 	1839320.7506425742 	2470399.429499384 	1741976.9438444376 	2335119.0596497636 	1396344.2744864265 	1845302.1871838348 	2573417.777899843 	3564135.0745131443 	
21.0 	1550766.367473872 	1923533.1869308664 	2448335.991642362 	3195062.355649859 	2439419.1392568415 	3192210.325256818 	1952508.0735874092 	2489015.151842633 	1690112.7596785126 	2091076.214027132 	2403303.542180406 	3156160.9911887795 	2307292.492349945 	2973479.1725099203 	1392814.9347082798 	1666815.3432782562 	1226820.8482225758 	1525879.9989843364 	1631981.483161489 	2009878.166004908 	731928.3752254902 	856672.3813541599 	797613.4389449061 	1022445.4633659347 	275353.47991546395 	352505.7452290531 	269370.9173274652 	324674.99224317475 	0.0 	0.0 	211420.22356729608 	299538.73858815536 	4381.313396779168 	8762.626793558336 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	58201.858144939404 	83694.16936414865 	742827.767892313 	945395.1813963001 	1562998.9690300145 	1926340.2858948468 	1373159.2249161548 	1614159.7862650047 	1432193.8779838393 	1750088.1401498045 	1212652.3079292253 	1481850.4756056517 	2082547.4542651551 	2677801.9151187963 	1905696.202873086 	2399118.082794624 	1806285.681767601 	2257419.3306588638 	1472351.148615603 	1856809.2075491364 	2636225.6564624035 	3479049.6330813323 	
21.5 	1716028.0897764638 	2094084.2144512178 	2517430.6940780208 	3158193.7136613624 	2507203.1279003858 	3135263.877438889 	2030031.7065266112 	2501254.436769749 	1775502.498198197 	2162109.2414491493 	2467836.6894637914 	3091629.7844653716 	2377592.6475518197 	2927725.8137988662 	1482876.7581787508 	1774083.4416148572 	1314501.7327351954 	1631181.7020915607 	1715089.8300646897 	2082695.8540414202 	813685.9269565368 	951235.5335959209 	890878.0913401122 	1132115.203236239 	348891.95311030094 	443446.20885061513 	341667.92158955167 	407165.33211478265 	1114.8978201806867 	2229.7956403613734 	304045.7080669222 	415683.00175944366 	20964.978298473514 	28656.41181607913 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	157482.62371160323 	206151.14112619366 	851152.1652692729 	1073108.4779928569 	1647424.7009957542 	2008652.004182477 	1454230.089887558 	1665646.3144424853 	1513700.73082288 	1809868.1985509363 	1299172.6628138085 	1585752.2982263502 	2156028.7319239797 	2686737.514093408 	1982059.6192234748 	2394229.5335974544 	1878341.7019482513 	2227548.8696784857 	1556121.7468267134 	1931049.8724462506 	2702480.4547663894 	3414855.3246663394 	
22.0 	1883772.6070531895 	2284522.2216863865 	2595857.560652171 	3203626.1350386427 	2580319.7500387086 	3117599.0655954867 	2113090.52211447 	2563656.2800514544 	1864237.9063592188 	2268745.2852229625 	2538681.2024758547 	3075845.8738103965 	2456452.538249941 	2941107.5349404835 	1572021.526792723 	1880954.8281360932 	1402348.9713236538 	1736675.0342180778 	1803044.2278184649 	2188564.407172752 	899125.4416954974 	1049941.9052678584 	979507.2936325487 	1236986.2479640457 	429758.4580494546 	542903.5771690639 	417662.2986426405 	497389.4262493107 	9265.86233390882 	13249.93154293832 	403836.02014358627 	541525.8537514177 	43591.81076327684 	56715.22475638919 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	32070.986892406 	48771.602046428656 	20849.328392939293 	32602.170855574695 	270066.8878726134 	341201.4798985215 	949553.8920989059 	1189831.150437024 	1734589.314413799 	2113730.879021187 	1539208.042673225 	1766982.2251782722 	1599404.2595830485 	1908355.3876955865 	1384815.2237267343 	1688737.8168456159 	2235615.7658791943 	2735199.4429581272 	2066979.6208528408 	2475345.4663619953 	1958430.7020099221 	2277597.5746133914 	1640430.9745067772 	2018746.3179372877 	2773575.404359314 	3380031.729627848 	
22.5 	2052654.886046587 	2476414.475745288 	2683646.1817451334 	3306440.0610242803 	2656602.0268943706 	3130559.0843167673 	2202261.592343769 	2671666.7677257275 	1952214.718495748 	2374608.62875355 	2621489.3434411343 	3158579.411189465 	2540649.2118930295 	3024950.1719822804 	1660083.9947073765 	1986684.0504536126 	1490384.8873285055 	1842386.4909815139 	1891260.7235828766 	2294744.1879608384 	985678.0985005365 	1151226.0906014955 	1067237.2058248539 	1341001.6306405233 	513921.16181755415 	643902.8634618314 	494712.5482466137 	584080.6254106982 	31381.848701920695 	49605.957185847656 	502979.578604751 	660167.533426942 	71799.63041562201 	91101.62644566013 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	134661.72471118552 	180505.7749472641 	95754.54846348905 	125471.61015520059 	369065.0185376676 	456957.093352394 	1044568.9255571491 	1302765.5582706386 	1821780.3867547393 	2218880.747264713 	1624773.6039071158 	1869575.426779153 	1685974.131498178 	2012714.393824707 	1470552.9952773873 	1791862.373433149 	2319060.1551003074 	2821441.0979549754 	2155628.9661190026 	2582257.5077958093 	2043233.9390445251 	2374285.251928944 	1726674.8517564617 	2122847.071420842 	2851497.357941828 	3391045.630334558 	
